# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Jan 05 11:23:39 EST 2022 [seed=1641399818326]
# -threads 32 ST11BeastTest.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
6532000	-27758.948083000792	-506.1663508387617	-27252.78173216203	2554.599301804926	-537.5993018049262	7940.979340315196	148.8487552608346	0.51848946707375	2.251596061365824	0.2788690989700872	0.20291724865373953	2.269542038199741	0.47858608573687994	24.8352876293582	1.6924017747027507E-4	1.6924017747027502E-4	-27252.78173216203	0.0	-309.29279651789057
6533000	-27761.829945226644	-513.2515000372912	-27248.578445189352	2389.903614096167	-372.9036140961671	7645.86115747545	144.79659580669696	0.51848946707375	2.251596061365824	0.2788690989700872	0.20291724865373953	2.269542038199741	0.47858608573687994	27.96566121452834	1.801199807453678E-4	1.8011998074536777E-4	-27248.578445189352	0.0	-314.0860301645692
6534000	-27761.884685103367	-498.1173128011694	-27263.767372302198	2444.9611446571416	-427.96114465714163	7629.431496417749	136.47857884042605	0.51848946707375	2.251596061365824	0.2788690989700872	0.20291724865373953	2.269542038199741	0.47858608573687994	24.76605484498207	1.7883981975748282E-4	1.788398197574828E-4	-27263.767372302198	0.0	-313.684289595745
6535000	-27765.607018973482	-500.039752992952	-27265.56726598053	2405.9925101152257	-388.99251011522574	7601.12585426049	148.84296937272185	0.51848946707375	2.251596061365824	0.2788690989700872	0.22394104949511845	2.1962177630836632	0.5308865600115793	25.175853470600938	1.7831661751455732E-4	1.7831661751455737E-4	-27265.56726598053	0.0	-302.4313875384107
6536000	-27763.43093239061	-497.03322872623596	-27266.397703664374	2469.130954656657	-452.1309546566572	7763.998256437028	147.63744998952708	0.51848946707375	2.3150038081044353	0.2788690989700872	0.22394104949511845	2.1554080613497213	0.5082885150069101	21.282666531939192	1.7880082066608417E-4	1.7880082066608417E-4	-27266.397703664374	0.0	-308.3931989906385
6537000	-27761.3912590809	-498.3530951210786	-27263.038163959824	2520.8092594551063	-503.80925945510626	7855.517351828887	149.10064634305158	0.51848946707375	2.3150038081044353	0.2788690989700872	0.19252577190926426	2.139844343061645	0.5552675108808404	22.800905358153774	1.774867386750372E-4	1.7748673867503718E-4	-27263.038163959824	0.0	-305.2168981088934
6538000	-27763.71806953399	-503.39457103715836	-27260.32349849683	2435.408987935436	-418.408987935436	7697.458629753701	143.549044500588	0.51848946707375	2.3150038081044353	0.2788690989700872	0.19252577190926426	2.139844343061645	0.5552675108808404	25.396979982511045	1.7387736044756886E-4	1.738773604475688E-4	-27260.32349849683	0.0	-310.67377286678663
6539000	-27760.467154032794	-506.3682902429822	-27254.09886378981	2437.11587308295	-420.1158730829502	7715.112558295608	154.77974122709077	0.5672178128420968	2.2875541455583397	0.29091622630824576	0.18864546840735336	2.161322028412527	0.5043443184714588	25.396979982511045	1.79198317755954E-4	1.791983177559539E-4	-27254.09886378981	0.0	-302.3587479238945
6540000	-27764.73655070009	-509.30682525335015	-27255.429725446742	2653.74546710395	-636.74546710395	8178.6637245841075	142.70042060024477	0.5672178128420968	2.2875541455583397	0.2779141901437902	0.18864546840735336	2.174324064576983	0.5043443184714588	26.704648549882442	1.6437418506735294E-4	1.6437418506735284E-4	-27255.429725446742	0.0	-314.87178811893614
6541000	-27767.768466316622	-505.44696956339806	-27262.321496753222	2426.5040944960624	-409.5040944960624	7652.0992109987765	128.26775317995393	0.5930556168701167	2.273045520991013	0.2779141901437902	0.18864546840735336	2.150251444545104	0.5170877590426438	26.30687932228877	1.7928892499474044E-4	1.7928892499474047E-4	-27262.321496753222	0.0	-326.1358618840937
6542000	-27768.25843228345	-493.9562778060184	-27274.30215447743	2355.0207372383306	-338.02073723833064	7436.99941277564	149.3896432369902	0.5930556168701167	2.278723358353968	0.2722363527808354	0.18864546840735336	2.150251444545104	0.5170877590426438	24.59223510874759	1.8330687227932011E-4	1.8330687227932006E-4	-27274.30215447743	0.0	-296.93591424198763
6543000	-27762.413480927837	-500.3445034121134	-27262.068977515723	2528.455678108042	-511.45567810804187	7911.844618236967	139.22097965137388	0.5598666280815882	2.3056651353156634	0.24607225566586816	0.2210567773491537	2.150251444545104	0.5170877590426438	22.996871269334104	1.7187249905650177E-4	1.7187249905650177E-4	-27262.068977515723	0.0	-316.75010681802587
6544000	-27773.43916682127	-506.0962443563926	-27267.34292246488	2568.5290300504544	-551.5290300504544	8080.88424111877	161.85552077219666	0.5598666280815882	2.3056651353156634	0.2410714667535904	0.2210567773491537	2.150251444545104	0.5220885479549215	23.070961314054866	1.7172633331452957E-4	1.717263333145296E-4	-27267.34292246488	0.0	-299.70225000806
6545000	-27768.126702963833	-508.4898644603703	-27259.636838503462	2590.9669841350533	-573.9669841350533	8209.561697009796	141.89766472559225	0.5953187188544887	2.3056651353156634	0.21630898564648127	0.21036716768336222	2.150251444545104	0.5220885479549215	21.822968589716474	1.6664747640985118E-4	1.6664747640985112E-4	-27259.636838503462	0.0	-324.5922193367285
6546000	-27765.003795504457	-516.9919047713579	-27248.011890733098	2641.539818516116	-624.5398185161162	8414.774104362945	146.16248478914514	0.559796009891448	2.3056651353156634	0.2975970495059485	0.2122402565941805	2.090291614594384	0.534409934098397	23.048384748749008	1.5799796736658107E-4	1.5799796736658107E-4	-27248.011890733098	0.0	-326.45618677136184
6547000	-27767.841512933424	-528.0494650667339	-27239.79204786669	2741.549080029364	-724.5490800293642	8568.368108085937	142.48033211709185	0.559796009891448	2.2436825891884222	0.2576884952639264	0.2122402565941805	2.207031614751127	0.519561034310917	29.202271841455968	1.596041575235551E-4	1.5960415752355508E-4	-27239.79204786669	0.0	-328.85408245763426
6548000	-27770.182796495035	-535.1636545428348	-27235.0191419522	2567.653473899811	-550.6534738998112	8296.932796938838	158.71107951905083	0.559796009891448	2.2436825891884222	0.2821319084951396	0.2122402565941805	2.1492123349391314	0.5529369008916996	29.202271841455968	1.6040932295951054E-4	1.6040932295951054E-4	-27235.0191419522	0.0	-319.75555459542477
6549000	-27764.554363163294	-523.6399662403259	-27240.914396922966	2777.9842286717653	-760.9842286717653	8691.32364517501	150.5407764668635	0.5206778815395566	2.3418785095526142	0.26405666846344983	0.2122402565941805	2.112296053448458	0.5488506304017623	24.086423574830892	1.5461244408517232E-4	1.5461244408517232E-4	-27240.914396922966	0.0	-326.66260772672945
6550000	-27767.932897413935	-514.5972479916013	-27253.335649422334	2521.863370712271	-504.8633707122708	8062.547590108008	148.224890104979	0.5206778815395566	2.3418785095526142	0.284957772142689	0.19133915291494133	2.097110493063978	0.5640361907862421	24.33122449237295	1.644533232803481E-4	1.6445332328034805E-4	-27253.335649422334	0.0	-319.3956476421439
6551000	-27771.423980140586	-518.4746372522688	-27252.949342888318	2682.0156609312985	-665.0156609312985	8427.306874576512	134.0090366819178	0.5206778815395566	2.3418785095526142	0.284957772142689	0.20723288842812992	2.097110493063978	0.5481424552730535	24.184833817320573	1.62769705052519E-4	1.6276970505251903E-4	-27252.949342888318	0.0	-337.76314321618753
6552000	-27769.117487495932	-522.9794127441444	-27246.138074751787	2606.519355110727	-589.5193551107268	8275.3770842031	133.72377612445808	0.5208797947239382	2.4087071078055162	0.284957772142689	0.20723288842812992	2.097110493063978	0.48111194383577	27.59785627132462	1.6320573871627666E-4	1.6320573871627677E-4	-27246.138074751787	0.0	-335.7378215723358
6553000	-27767.127849716002	-522.8510655045224	-27244.27678421148	2737.4331977066167	-720.4331977066167	8655.668072266184	144.2585447490732	0.5208797947239382	2.4087071078055162	0.284957772142689	0.20723288842812992	2.104647909998406	0.4735745269013419	23.884408565746313	1.610039977966568E-4	1.6100399779665672E-4	-27244.27678421148	0.0	-332.48784913390745
6554000	-27764.532880234514	-524.4362897370504	-27240.096590497462	2766.0137037415398	-749.0137037415398	8668.007473000785	171.12850218817513	0.5591482506105393	2.349120817877382	0.2698043442132673	0.21984366168104286	2.104647909998406	0.4974350156193837	23.884408565746313	1.550645680631625E-4	1.5506456806316246E-4	-27240.096590497462	0.0	-307.27211833998734
6555000	-27765.6599656532	-520.5884846924669	-27245.071480960734	2675.929080658253	-658.929080658253	8527.166792275584	160.08023294371094	0.5591482506105393	2.349120817877382	0.2698043442132673	0.21984366168104286	2.104647909998406	0.4974350156193837	22.220303980783488	1.5682663940422585E-4	1.5682663940422596E-4	-27245.071480960734	0.0	-317.7937650453549
6556000	-27768.661963890903	-530.6184515807719	-27238.04351231013	2513.4800571080914	-496.4800571080914	8084.628885926281	145.88563274458957	0.5591482506105393	2.3506372352620297	0.2743918662384828	0.21984366168104286	2.1444723522576594	0.45150663395026713	30.86870736828979	1.6263361910361928E-4	1.626336191036193E-4	-27238.04351231013	0.0	-324.6991540559694
6557000	-27772.587020576833	-525.17536037349	-27247.411660203343	2643.0828716059673	-626.0828716059673	8363.813445794725	137.0424120309139	0.5591482506105393	2.3506372352620297	0.2743918662384828	0.21984366168104286	2.1444723522576594	0.45150663395026713	28.19623887881748	1.6537090587253703E-4	1.653709058725371E-4	-27247.411660203343	0.0	-333.3845510681905
6558000	-27767.6034006343	-520.8602351056282	-27246.74316552867	2674.437155862095	-657.4371558620951	8482.612873662252	160.72458917271715	0.5591482506105393	2.3506372352620297	0.2724713098049958	0.21984366168104286	2.1463929086911464	0.45150663395026713	23.165882391685543	1.6041070740025325E-4	1.6041070740025322E-4	-27246.74316552867	0.0	-315.49266983984006
6559000	-27773.500267443098	-526.2333620476609	-27247.266905395438	2575.9051234521285	-558.9051234521285	8309.226911341304	165.99827171379565	0.46005699428122027	2.3371041876541674	0.30089824921341835	0.21984366168104286	2.1438276515016126	0.53826925566856	24.72163718311142	1.67143529128046E-4	1.6714352912804612E-4	-27247.266905395438	0.0	-312.4215893781182
6560000	-27770.508714705335	-517.1664982840156	-27253.34221642132	2683.984859043547	-666.9848590435472	8440.767982807643	161.4805164796943	0.46005699428122027	2.348190695563041	0.2409680699099295	0.20117530793846164	2.229607237963192	0.5200016943441773	22.83604494840394	1.6672381076512788E-4	1.6672381076512785E-4	-27253.34221642132	0.0	-311.6343323283239
6561000	-27771.550691403012	-521.0553473299544	-27250.495344073057	2557.8444078528146	-540.8444078528146	8061.9170220457245	141.89823150643358	0.46005699428122027	2.3027359003975767	0.2409680699099295	0.20117530793846164	2.2750620331286564	0.5200016943441773	27.29305164115171	1.7075597526883647E-4	1.7075597526883653E-4	-27250.495344073057	0.0	-326.18720006125034
6562000	-27763.654851976138	-529.0053270238643	-27234.649524952274	2565.2401452025892	-548.2401452025892	8115.554545593327	157.29718206619262	0.5077165999327374	2.3027359003975767	0.2120143362455048	0.20117530793846164	2.256356161141564	0.5200016943441773	29.707313013778986	1.6778186129144033E-4	1.6778186129144033E-4	-27234.649524952274	0.0	-313.93678508842606
6563000	-27767.81309786447	-523.8020611099371	-27244.01103675453	2668.0175569114217	-651.0175569114217	8340.704083917819	159.57244085359076	0.5077165999327374	2.3027359003975767	0.2120143362455048	0.20117530793846164	2.256356161141564	0.5200016943441773	27.75641282743885	1.6387777451291077E-4	1.6387777451291077E-4	-27244.01103675453	0.0	-310.38030204332455
6564000	-27766.39152136517	-506.32936491525476	-27260.062156449916	2510.3389668389445	-493.33896683894454	7950.236791005339	156.54275424084062	0.5077165999327374	2.2655861312510854	0.2322209461363649	0.18096869804760154	2.2682667636581706	0.5452408609740619	21.728267604008526	1.6815565594364783E-4	1.6815565594364783E-4	-27260.062156449916	0.0	-307.98670408719863
6565000	-27768.906905528445	-519.1056851536829	-27249.801220374764	2618.500188350429	-601.5001883504292	8229.577314116408	144.86322584209273	0.5443339263292856	2.2655861312510854	0.2322209461363649	0.18096869804760154	2.2682667636581706	0.5086235345775137	24.877083926495533	1.6728576176517192E-4	1.672857617651718E-4	-27249.801220374764	0.0	-326.1249660101572
6566000	-27768.581482046568	-526.4777564332236	-27242.103725613342	2534.9682657296053	-517.9682657296053	8122.529077096925	143.14768186400445	0.5443339263292856	2.2655861312510854	0.2224199491761642	0.24563009682168474	2.2300093503893015	0.4920205460325007	27.171704320094516	1.6790891298115498E-4	1.6790891298115496E-4	-27242.103725613342	0.0	-330.6277809449915
6567000	-27760.91316268522	-514.9078874266878	-27246.005275258532	2602.683620340102	-585.6836203401022	8222.683852691416	155.41258669143724	0.5443339263292856	2.2655861312510854	0.2224199491761642	0.22167327092972713	2.2300093503893015	0.5159773719244584	25.090684246842677	1.6394057273047907E-4	1.6394057273047907E-4	-27246.005275258532	0.0	-310.98894715389713
6568000	-27768.467483356773	-524.334307970362	-27244.13317538641	2670.4543752023396	-653.4543752023396	8412.048417407199	155.66371023832204	0.5443339263292856	2.2655861312510854	0.2224199491761642	0.22167327092972713	2.2300093503893015	0.5159773719244584	26.672079691334325	1.6196855865344592E-4	1.619685586534459E-4	-27244.13317538641	0.0	-317.0044324652979
6569000	-27762.228935637144	-521.718766362533	-27240.51016927461	2501.804895592768	-484.80489559276793	8018.250351736148	142.7269192388248	0.5443339263292856	2.2655861312510854	0.23240115424291943	0.22167327092972713	2.2479460482873854	0.48805946895961927	28.223577116118175	1.6597762528979503E-4	1.6597762528979497E-4	-27240.51016927461	0.0	-324.21812644553705
6570000	-27761.403090774358	-519.7421850011139	-27241.660905773246	2701.3456910365267	-684.3456910365267	8460.603990709371	142.95559667568833	0.571842525543755	2.2655861312510854	0.23240115424291943	0.22167327092972713	2.2204374490729157	0.48805946895961927	24.736462820187	1.5904079279982977E-4	1.590407927998298E-4	-27241.660905773246	0.0	-329.0205615209196
6571000	-27769.06064838547	-516.9430690462449	-27252.11757933923	2672.0859143816265	-655.0859143816265	8431.010083185629	158.111700511282	0.571842525543755	2.359340398476427	0.23240115424291943	0.20786183175837727	2.126683181847574	0.5018709081309691	22.263898061339948	1.6020184753513792E-4	1.6020184753513775E-4	-27252.11757933923	0.0	-316.0000001128314
6572000	-27764.89223631172	-520.7058872526325	-27244.186349059088	2694.971140616749	-677.9711406167489	8477.076897728974	168.1064433253233	0.5748187456440449	2.314247757808744	0.23334947577884074	0.20786183175837727	2.167851280879046	0.5018709081309691	22.263898061339948	1.6162088285109655E-4	1.616208828510965E-4	-27244.186349059088	0.0	-309.74698139686484
6573000	-27768.11380598583	-511.4645774659019	-27256.64922851993	2573.853716288257	-556.8537162882571	8189.20023519068	156.94071147220288	0.5748187456440449	2.314247757808744	0.26596513632161733	0.20786183175837727	2.1352356203362692	0.5018709081309691	20.827109062541645	1.6156815199643698E-4	1.6156815199643696E-4	-27256.64922851993	0.0	-314.5748286010607
6574000	-27765.387131600404	-519.2102190818376	-27246.176912518567	2593.4307708202596	-576.4307708202596	8257.207234588033	146.8050426859519	0.5748187456440449	2.2690350262100494	0.3111778679203121	0.20786183175837727	2.1352356203362692	0.5018709081309691	23.53927918938385	1.6605856011308223E-4	1.660585601130822E-4	-27246.176912518567	0.0	-326.97416111944784
6575000	-27767.41682974877	-518.2016798512896	-27249.21514989748	2737.5749176470795	-720.5749176470795	8557.91427019481	145.1251117591752	0.5538334795358152	2.265284000998199	0.3111778679203121	0.21218943613067165	2.134659041175825	0.5228561742391988	24.35138736664315	1.5857399586942196E-4	1.5857399586942194E-4	-27249.21514989748	0.0	-326.0763983629041
6576000	-27757.657575313733	-508.5213567418658	-27249.136218571868	2612.4831201042707	-595.4831201042707	8125.000299679572	144.3777555979222	0.5538334795358152	2.265284000998199	0.3111778679203121	0.21218943613067165	2.134659041175825	0.5228561742391988	24.35138736664315	1.6896909756196379E-4	1.6896909756196384E-4	-27249.136218571868	0.0	-317.0699174867421
6577000	-27763.810508944458	-518.3223527323582	-27245.4881562121	2615.9372150074378	-598.9372150074378	8216.014835256274	140.1900803411658	0.5538334795358152	2.305205228867037	0.3111778679203121	0.21218943613067165	2.134659041175825	0.4829349463703611	26.45625882740015	1.6645583830340532E-4	1.6645583830340532E-4	-27245.4881562121	0.0	-326.86717880283635
